game_id,game_date,season,team_id,team_abbr,matchup,win_loss,points,fg_pct,ft_pct,fg3_pct,assists,rebounds,steals,blocks,turnovers,plus_minus,is_home,opponent_abbr,win
0022401070,2025-03-28,2024-25,1610612749,MIL,MIL vs. NYK,L,107,0.547,0.632,0.394,24,32,2,3,16,-9.0,1,NYK,0
0022401070,2025-03-28,2024-25,1610612752,NYK,NYK @ MIL,W,116,0.484,0.875,0.364,28,44,12,1,8,9.0,0,MIL,1
0022401067,2025-03-28,2024-25,1610612739,CLE,CLE @ DET,L,122,0.464,0.763,0.375,16,41,9,3,14,-11.0,0,DET,0
0022401071,2025-03-28,2024-25,1610612756,PHX,PHX @ MIN,L,109,0.519,0.692,0.486,28,34,6,4,16,-15.0,0,MIN,0
0022401073,2025-03-28,2024-25,1610612743,DEN,DEN vs. UTA,W,129,0.578,0.786,0.379,38,45,12,13,18,36.0,1,UTA,1
0022401071,2025-03-28,2024-25,1610612750,MIN,MIN vs. PHX,W,124,0.528,0.846,0.487,31,43,12,4,11,15.0,1,PHX,1
0022401059,2025-03-27,2024-25,1610612739,CLE,CLE vs. SAS,W,124,0.465,0.833,0.354,33,56,7,5,13,8.0,1,SAS,1
0022401060,2025-03-27,2024-25,1610612742,DAL,DAL @ ORL,W,101,0.474,0.727,0.5,21,40,10,1,14,9.0,0,ORL,1
0022401064,2025-03-27,2024-25,1610612760,OKC,OKC vs. MEM,W,125,0.489,0.857,0.419,28,45,9,4,12,21.0,1,MEM,1
0022401062,2025-03-27,2024-25,1610612748,MIA,MIA vs. ATL,W,122,0.537,0.8,0.545,26,37,10,1,13,10.0,1,ATL,1
0022401057,2025-03-26,2024-25,1610612743,DEN,DEN vs. MIL,W,127,0.544,0.591,0.432,36,46,6,4,9,10.0,1,MIL,1
0022401056,2025-03-26,2024-25,1610612752,NYK,NYK vs. LAC,L,113,0.5,0.727,0.382,35,38,4,1,9,-13.0,1,LAC,0
0022401057,2025-03-26,2024-25,1610612749,MIL,MIL @ DEN,L,117,0.517,0.692,0.432,30,39,4,6,11,-10.0,0,DEN,0
0022401058,2025-03-26,2024-25,1610612738,BOS,BOS @ PHX,W,132,0.506,0.909,0.423,33,48,8,7,10,30.0,0,PHX,1
0022401058,2025-03-26,2024-25,1610612756,PHX,PHX vs. BOS,L,102,0.414,0.81,0.317,22,38,7,3,13,-30.0,1,BOS,0
0022401048,2025-03-25,2024-25,1610612752,NYK,NYK vs. DAL,W,128,0.596,0.667,0.385,40,36,9,4,14,15.0,1,DAL,1
0022401048,2025-03-25,2024-25,1610612742,DAL,DAL @ NYK,L,113,0.538,0.84,0.316,19,33,9,3,16,-15.0,0,NYK,0
0022401052,2025-03-25,2024-25,1610612760,OKC,OKC @ SAC,W,121,0.524,0.8,0.594,30,52,7,6,15,16.0,0,SAC,1
0022401051,2025-03-25,2024-25,1610612739,CLE,CLE @ POR,W,122,0.545,0.824,0.444,28,41,4,6,11,11.0,0,POR,1
0022401047,2025-03-25,2024-25,1610612748,MIA,MIA vs. GSW,W,112,0.558,0.75,0.68,26,42,8,5,15,26.0,1,GSW,1
0022401044,2025-03-24,2024-25,1610612738,BOS,BOS @ SAC,W,113,0.456,0.6,0.38,28,45,9,4,10,18.0,0,SAC,1
0022401043,2025-03-24,2024-25,1610612756,PHX,PHX vs. MIL,W,108,0.476,0.889,0.389,25,52,2,4,16,2.0,1,MIL,1
0022401043,2025-03-24,2024-25,1610612749,MIL,MIL @ PHX,L,106,0.446,0.69,0.308,24,36,12,0,7,-2.0,0,PHX,0
0022401040,2025-03-24,2024-25,1610612742,DAL,DAL @ BKN,W,120,0.563,0.75,0.323,34,41,10,1,10,19.0,0,BKN,1
0022401042,2025-03-24,2024-25,1610612743,DEN,DEN vs. CHI,L,119,0.474,0.667,0.306,34,52,5,9,12,-10.0,1,CHI,0
0022401037,2025-03-24,2024-25,1610612750,MIN,MIN @ IND,L,103,0.484,0.6,0.257,26,45,5,3,17,-16.0,0,IND,0
0022401032,2025-03-23,2024-25,1610612748,MIA,MIA vs. CHA,W,122,0.573,0.8,0.414,27,32,10,4,10,17.0,1,CHA,1
0022401030,2025-03-23,2024-25,1610612739,CLE,CLE @ UTA,W,120,0.458,0.677,0.229,28,51,9,7,6,29.0,0,UTA,1
0022401035,2025-03-23,2024-25,1610612743,DEN,DEN @ HOU,W,116,0.506,0.692,0.476,28,43,5,4,9,5.0,0,HOU,1
0022401036,2025-03-23,2024-25,1610612760,OKC,OKC @ LAC,W,103,0.402,0.85,0.343,28,42,9,8,9,2.0,0,LAC,1
0022401034,2025-03-23,2024-25,1610612738,BOS,BOS @ POR,W,129,0.545,0.714,0.46,31,38,6,6,9,13.0,0,POR,1
0022401026,2025-03-22,2024-25,1610612752,NYK,NYK vs. WAS,W,122,0.484,0.778,0.371,29,49,13,3,14,19.0,1,WAS,1
0022401027,2025-03-22,2024-25,1610612749,MIL,MIL @ SAC,W,114,0.524,0.65,0.419,22,42,6,3,9,6.0,0,SAC,1
0022401017,2025-03-21,2024-25,1610612760,OKC,OKC vs. CHA,W,141,0.574,0.706,0.538,29,43,10,7,7,35.0,1,CHA,1
0022401020,2025-03-21,2024-25,1610612738,BOS,BOS @ UTA,W,121,0.464,0.875,0.333,27,48,13,4,10,22.0,0,UTA,1
0022401019,2025-03-21,2024-25,1610612742,DAL,DAL vs. DET,W,123,0.525,0.75,0.353,25,44,10,7,20,6.0,1,DET,1
0022401016,2025-03-21,2024-25,1610612750,MIN,MIN vs. NOP,W,134,0.539,0.95,0.432,40,36,14,1,13,41.0,1,NOP,1
0022401022,2025-03-21,2024-25,1610612743,DEN,DEN @ POR,L,109,0.5,0.857,0.346,24,31,10,2,20,-19.0,0,POR,0
0022401021,2025-03-21,2024-25,1610612756,PHX,PHX vs. CLE,W,123,0.522,1.0,0.452,33,46,6,3,13,11.0,1,CLE,1
0022401015,2025-03-21,2024-25,1610612748,MIA,MIA vs. HOU,L,98,0.521,0.857,0.417,25,34,8,5,20,-4.0,1,HOU,0
0022401021,2025-03-21,2024-25,1610612739,CLE,CLE @ PHX,L,112,0.447,0.786,0.378,24,44,11,5,11,-11.0,0,PHX,0
0022401010,2025-03-20,2024-25,1610612752,NYK,NYK @ CHA,L,98,0.4,0.8,0.256,26,38,9,2,7,-17.0,0,CHA,0
0022400996,2025-03-20,2024-25,1610612749,MIL,MIL @ LAL,W,118,0.476,0.794,0.314,24,41,12,4,9,29.0,0,LAL,1
0022401003,2025-03-19,2024-25,1610612752,NYK,NYK @ SAS,L,105,0.424,0.762,0.297,28,44,7,7,10,-15.0,0,SAS,0
0022401006,2025-03-19,2024-25,1610612743,DEN,DEN @ LAL,L,108,0.471,0.619,0.333,25,45,8,4,18,-12.0,0,LAL,0
0022401009,2025-03-19,2024-25,1610612739,CLE,CLE @ SAC,L,119,0.548,0.778,0.382,24,37,7,1,12,-4.0,0,SAC,0
0022400998,2025-03-19,2024-25,1610612742,DAL,DAL @ IND,L,131,0.545,0.75,0.407,23,41,6,0,12,-4.0,0,IND,0
0022401002,2025-03-19,2024-25,1610612760,OKC,OKC vs. PHI,W,133,0.522,0.75,0.462,36,55,10,5,12,33.0,1,PHI,1
0022401007,2025-03-19,2024-25,1610612756,PHX,PHX vs. CHI,W,127,0.49,0.9,0.375,34,46,9,6,11,6.0,1,CHI,1
0022401000,2025-03-19,2024-25,1610612748,MIA,MIA vs. DET,L,113,0.489,0.833,0.313,24,37,7,5,13,-3.0,1,DET,0
0022401001,2025-03-19,2024-25,1610612750,MIN,MIN vs. NOP,L,115,0.455,0.806,0.41,21,40,7,6,14,-4.0,1,NOP,0
0022401012,2025-03-18,2024-25,1610612749,MIL,MIL @ GSW,L,93,0.392,0.704,0.316,19,34,9,4,9,-11.0,0,GSW,0
0022400997,2025-03-18,2024-25,1610612739,CLE,CLE @ LAC,L,119,0.489,0.654,0.341,29,29,6,0,8,-13.0,0,LAC,0
0022400994,2025-03-18,2024-25,1610612738,BOS,BOS vs. BKN,W,104,0.443,0.818,0.333,24,48,6,5,13,8.0,1,BKN,1
0022400984,2025-03-17,2024-25,1610612752,NYK,NYK vs. MIA,W,116,0.495,1.0,0.471,30,41,12,6,13,21.0,1,MIA,1
0022400984,2025-03-17,2024-25,1610612748,MIA,MIA @ NYK,L,95,0.476,0.917,0.261,23,39,9,6,20,-21.0,0,NYK,0
0022400990,2025-03-17,2024-25,1610612743,DEN,DEN @ GSW,W,114,0.467,0.778,0.359,32,53,12,7,20,9.0,0,GSW,1
0022400991,2025-03-17,2024-25,1610612756,PHX,PHX vs. TOR,W,129,0.511,1.0,0.513,34,54,7,4,10,40.0,1,TOR,1
0022400986,2025-03-17,2024-25,1610612750,MIN,MIN vs. IND,L,130,0.454,0.806,0.31,25,44,11,7,14,-2.0,1,IND,0
0022400976,2025-03-16,2024-25,1610612742,DAL,DAL vs. PHI,L,125,0.529,0.767,0.294,26,45,4,3,15,-5.0,1,PHI,0
0022400979,2025-03-16,2024-25,1610612739,CLE,CLE vs. ORL,L,103,0.417,0.65,0.25,21,48,7,1,13,-5.0,1,ORL,0
0022400982,2025-03-16,2024-25,1610612749,MIL,MIL vs. OKC,L,105,0.398,0.788,0.382,21,34,7,8,9,-16.0,1,OKC,0
0022400982,2025-03-16,2024-25,1610612760,OKC,OKC @ MIL,W,121,0.517,0.76,0.345,30,50,3,3,9,16.0,0,MIL,1
0022400977,2025-03-16,2024-25,1610612756,PHX,PHX @ LAL,L,96,0.393,0.81,0.22,25,51,4,4,14,-11.0,0,LAL,0
0022400981,2025-03-16,2024-25,1610612750,MIN,MIN vs. UTA,W,128,0.495,0.692,0.326,30,49,14,6,9,26.0,1,UTA,1
0022400971,2025-03-15,2024-25,1610612748,MIA,MIA @ MEM,L,91,0.398,0.8,0.243,24,37,6,4,14,-34.0,0,MEM,0
0022400974,2025-03-15,2024-25,1610612752,NYK,NYK @ GSW,L,94,0.43,0.846,0.375,20,49,6,6,13,-3.0,0,GSW,0
0022400975,2025-03-15,2024-25,1610612743,DEN,DEN vs. WAS,L,123,0.505,0.882,0.353,40,42,12,8,17,-3.0,1,WAS,0
0022400968,2025-03-15,2024-25,1610612738,BOS,BOS @ BKN,W,115,0.524,0.737,0.342,29,38,5,7,7,2.0,0,BKN,1
0022400969,2025-03-15,2024-25,1610612760,OKC,OKC @ DET,W,113,0.483,0.773,0.294,17,44,11,8,17,6.0,0,DET,1
0022400972,2025-03-15,2024-25,1610612749,MIL,MIL vs. IND,W,126,0.544,0.962,0.405,28,45,9,4,15,7.0,1,IND,1
0022400961,2025-03-14,2024-25,1610612742,DAL,DAL @ HOU,L,96,0.415,0.833,0.364,14,34,4,6,7,-37.0,0,HOU,0
0022400963,2025-03-14,2024-25,1610612750,MIN,MIN vs. ORL,W,118,0.525,0.714,0.424,26,45,8,6,15,7.0,1,ORL,1
0022400967,2025-03-14,2024-25,1610612756,PHX,PHX vs. SAC,W,122,0.519,0.842,0.558,33,34,12,3,11,16.0,1,SAC,1
0022400965,2025-03-14,2024-25,1610612743,DEN,DEN vs. LAL,W,131,0.518,0.789,0.419,30,39,7,5,12,5.0,1,LAL,1
0022400962,2025-03-14,2024-25,1610612739,CLE,CLE @ MEM,W,133,0.5,0.788,0.373,32,43,9,4,15,9.0,0,MEM,1
0022400958,2025-03-14,2024-25,1610612738,BOS,BOS @ MIA,W,103,0.434,0.923,0.38,18,41,8,4,14,12.0,0,MIA,1
0022400958,2025-03-14,2024-25,1610612748,MIA,MIA vs. BOS,L,91,0.453,0.588,0.382,18,38,10,4,17,-12.0,1,BOS,0
0022400955,2025-03-13,2024-25,1610612749,MIL,MIL vs. LAL,W,126,0.477,0.818,0.425,30,48,9,8,11,20.0,1,LAL,1
0022400952,2025-03-12,2024-25,1610612743,DEN,DEN vs. MIN,L,95,0.404,0.727,0.233,20,42,9,4,10,-20.0,1,MIN,0
0022400948,2025-03-12,2024-25,1610612748,MIA,MIA vs. LAC,L,104,0.476,0.714,0.378,27,29,14,3,10,-15.0,1,LAC,0
0022400946,2025-03-12,2024-25,1610612760,OKC,OKC @ BOS,W,118,0.488,0.714,0.351,19,44,7,2,12,6.0,0,BOS,1
0022400951,2025-03-12,2024-25,1610612742,DAL,DAL @ SAS,L,116,0.556,0.765,0.406,30,31,8,0,17,-10.0,0,SAS,0
0022400949,2025-03-12,2024-25,1610612756,PHX,PHX @ HOU,L,104,0.534,0.8,0.357,22,37,7,8,16,-7.0,0,HOU,0
0022400946,2025-03-12,2024-25,1610612738,BOS,BOS vs. OKC,L,112,0.436,0.833,0.317,25,41,9,6,13,-6.0,1,OKC,0
0022400953,2025-03-12,2024-25,1610612752,NYK,NYK @ POR,W,114,0.468,0.7,0.387,27,38,12,7,15,1.0,0,POR,1
0022400952,2025-03-12,2024-25,1610612750,MIN,MIN @ DEN,W,115,0.478,0.75,0.425,31,48,7,5,15,20.0,0,DEN,1
0022400940,2025-03-11,2024-25,1610612739,CLE,CLE vs. BKN,W,109,0.438,0.84,0.238,23,48,7,4,14,5.0,1,BKN,1
0022400942,2025-03-11,2024-25,1610612749,MIL,MIL @ IND,L,114,0.512,0.737,0.389,32,44,4,2,15,-1.0,0,IND,0
0022400936,2025-03-10,2024-25,1610612760,OKC,OKC vs. DEN,L,127,0.47,0.875,0.404,29,37,9,6,10,-13.0,1,DEN,0
0022400935,2025-03-10,2024-25,1610612756,PHX,PHX @ MEM,L,118,0.456,0.727,0.526,31,46,6,2,16,-2.0,0,MEM,0
0022400937,2025-03-10,2024-25,1610612742,DAL,DAL @ SAS,W,133,0.534,0.9,0.316,25,40,5,2,10,4.0,0,SAS,1
0022400936,2025-03-10,2024-25,1610612743,DEN,DEN @ OKC,W,140,0.605,0.9,0.563,32,43,6,5,12,13.0,0,OKC,1
0022400931,2025-03-10,2024-25,1610612748,MIA,MIA vs. CHA,L,102,0.459,0.7,0.323,24,46,7,3,16,-3.0,1,CHA,0
0022400929,2025-03-10,2024-25,1610612738,BOS,BOS vs. UTA,W,114,0.43,0.889,0.34,28,47,11,8,9,6.0,1,UTA,1
0022400939,2025-03-10,2024-25,1610612752,NYK,NYK @ SAC,W,133,0.536,0.808,0.55,34,40,13,1,15,29.0,0,SAC,1
0022400922,2025-03-09,2024-25,1610612749,MIL,MIL vs. CLE,L,100,0.429,0.722,0.29,17,50,9,2,18,-12.0,1,CLE,0
0022400920,2025-03-09,2024-25,1610612743,DEN,DEN @ OKC,L,103,0.412,0.55,0.3,22,48,3,6,7,-24.0,0,OKC,0
0022400925,2025-03-09,2024-25,1610612750,MIN,MIN vs. SAS,W,141,0.558,0.933,0.5,38,42,7,4,12,17.0,1,SAS,1
0022400921,2025-03-09,2024-25,1610612742,DAL,DAL vs. PHX,L,116,0.489,0.813,0.405,29,32,8,2,6,-9.0,1,PHX,0
0022400922,2025-03-09,2024-25,1610612739,CLE,CLE @ MIL,W,112,0.443,0.789,0.404,25,44,11,2,15,12.0,0,MIL,1
0022400920,2025-03-09,2024-25,1610612760,OKC,OKC vs. DEN,W,127,0.489,0.88,0.342,25,56,5,14,5,24.0,1,DEN,1
0022400921,2025-03-09,2024-25,1610612756,PHX,PHX @ DAL,W,125,0.583,0.944,0.357,33,46,4,4,11,9.0,0,DAL,1
0022400917,2025-03-08,2024-25,1610612749,MIL,MIL vs. ORL,L,109,0.547,0.696,0.478,17,38,8,4,12,-2.0,1,ORL,0
0022400916,2025-03-08,2024-25,1610612748,MIA,MIA vs. CHI,L,109,0.423,0.737,0.302,25,44,7,5,9,-5.0,1,CHI,0
0022400918,2025-03-08,2024-25,1610612738,BOS,BOS vs. LAL,W,111,0.476,0.72,0.342,24,43,9,5,9,10.0,1,LAL,1
0022400909,2025-03-07,2024-25,1610612743,DEN,DEN vs. PHX,W,149,0.588,0.778,0.525,45,38,8,3,9,8.0,1,PHX,1
0022400904,2025-03-07,2024-25,1610612739,CLE,CLE @ CHA,W,118,0.421,0.843,0.324,16,45,7,4,13,1.0,0,CHA,1
0022400906,2025-03-07,2024-25,1610612742,DAL,DAL vs. MEM,L,111,0.385,0.917,0.366,24,45,7,7,12,-11.0,1,MEM,0
0022400909,2025-03-07,2024-25,1610612756,PHX,PHX @ DEN,L,141,0.56,0.793,0.421,36,39,6,2,11,-8.0,0,DEN,0
0022400907,2025-03-07,2024-25,1610612748,MIA,MIA vs. MIN,L,104,0.461,0.727,0.412,29,41,7,2,9,-2.0,1,MIN,0
0022400911,2025-03-07,2024-25,1610612752,NYK,NYK @ LAC,L,95,0.385,0.889,0.265,25,53,6,4,15,-10.0,0,LAC,0
0022400908,2025-03-07,2024-25,1610612760,OKC,OKC vs. POR,W,107,0.464,0.882,0.368,25,43,12,8,11,18.0,1,POR,1
0022400907,2025-03-07,2024-25,1610612750,MIN,MIN @ MIA,W,106,0.494,0.571,0.4,28,43,6,6,13,2.0,0,MIA,1
0022400903,2025-03-06,2024-25,1610612752,NYK,NYK @ LAL,L,109,0.394,0.781,0.233,20,46,10,2,13,-4.0,0,LAL,0
0022400900,2025-03-06,2024-25,1610612738,BOS,BOS vs. PHI,W,123,0.505,0.923,0.396,32,46,8,6,10,18.0,1,PHI,1
0022400893,2025-03-05,2024-25,1610612739,CLE,CLE vs. MIA,W,112,0.471,0.727,0.35,26,47,7,4,13,5.0,1,MIA,1
0022400893,2025-03-05,2024-25,1610612748,MIA,MIA @ CLE,L,107,0.434,0.88,0.361,29,42,7,2,13,-5.0,0,CLE,0
0022400896,2025-03-05,2024-25,1610612743,DEN,DEN vs. SAC,W,116,0.46,0.8,0.343,28,46,5,8,13,6.0,1,SAC,1
0022400897,2025-03-05,2024-25,1610612742,DAL,DAL @ MIL,L,107,0.459,0.4,0.333,30,30,13,3,10,-30.0,0,MIL,0
0022400895,2025-03-05,2024-25,1610612760,OKC,OKC @ MEM,W,120,0.506,0.895,0.417,27,39,10,4,11,17.0,0,MEM,1
0022400897,2025-03-05,2024-25,1610612749,MIL,MIL vs. DAL,W,137,0.584,0.895,0.457,29,55,6,4,17,30.0,1,DAL,1
0022400892,2025-03-05,2024-25,1610612750,MIN,MIN @ CHA,W,125,0.489,0.727,0.429,27,43,9,3,5,15.0,0,CHA,1
0022400891,2025-03-05,2024-25,1610612738,BOS,BOS vs. POR,W,128,0.464,0.882,0.426,24,52,5,6,9,10.0,1,POR,1
0022400884,2025-03-04,2024-25,1610612749,MIL,MIL @ ATL,W,127,0.51,0.783,0.297,27,51,8,1,14,6.0,0,ATL,1
0022400889,2025-03-04,2024-25,1610612756,PHX,PHX vs. LAC,W,119,0.513,0.852,0.412,31,37,5,3,11,2.0,1,LAC,1
0022400886,2025-03-04,2024-25,1610612739,CLE,CLE @ CHI,W,139,0.469,0.909,0.354,27,53,4,4,8,22.0,0,CHI,1
0022400885,2025-03-04,2024-25,1610612752,NYK,NYK vs. GSW,L,102,0.446,0.8,0.242,26,42,4,2,13,-12.0,1,GSW,0
0022400887,2025-03-04,2024-25,1610612750,MIN,MIN vs. PHI,W,126,0.568,0.941,0.45,29,37,7,5,17,14.0,1,PHI,1
0022400877,2025-03-03,2024-25,1610612748,MIA,MIA vs. WAS,W,106,0.476,0.833,0.351,31,48,10,4,11,16.0,1,WAS,1
0022400879,2025-03-03,2024-25,1610612760,OKC,OKC vs. HOU,W,137,0.495,0.889,0.459,31,49,11,6,13,9.0,1,HOU,1
0022400880,2025-03-03,2024-25,1610612742,DAL,DAL vs. SAC,L,98,0.455,0.875,0.269,28,37,5,1,13,-24.0,1,SAC,0
0022400871,2025-03-02,2024-25,1610612760,OKC,OKC @ SAS,W,146,0.545,0.85,0.432,34,45,7,6,7,14.0,0,SAS,1
0022400869,2025-03-02,2024-25,1610612748,MIA,MIA vs. NYK,L,112,0.536,0.688,0.314,29,34,5,6,12,-4.0,1,NYK,0
0022400873,2025-03-02,2024-25,1610612756,PHX,PHX vs. MIN,L,98,0.438,0.789,0.31,24,57,2,7,20,-18.0,1,MIN,0
0022400866,2025-03-02,2024-25,1610612743,DEN,DEN @ BOS,L,103,0.477,0.692,0.343,27,38,11,2,11,-7.0,0,BOS,0
0022400866,2025-03-02,2024-25,1610612738,BOS,BOS vs. DEN,W,110,0.474,0.815,0.412,26,45,7,4,14,7.0,1,DEN,1
0022400869,2025-03-02,2024-25,1610612752,NYK,NYK @ MIA,W,116,0.484,0.667,0.318,27,46,5,6,10,4.0,0,MIA,1
0022400873,2025-03-02,2024-25,1610612750,MIN,MIN @ PHX,W,116,0.424,0.81,0.404,28,35,18,2,8,18.0,0,PHX,1
0022400867,2025-03-02,2024-25,1610612739,CLE,CLE vs. POR,W,133,0.433,0.857,0.413,27,47,12,5,13,4.0,1,POR,1
0022400865,2025-03-01,2024-25,1610612749,MIL,MIL @ DAL,W,132,0.506,0.886,0.333,33,52,6,6,13,15.0,0,DAL,1
0022400865,2025-03-01,2024-25,1610612742,DAL,DAL vs. MIL,L,117,0.473,0.8,0.275,25,33,7,1,11,-15.0,1,MIL,0
0022400852,2025-02-28,2024-25,1610612738,BOS,BOS vs. CLE,L,116,0.483,0.765,0.436,20,40,5,5,11,-7.0,1,CLE,0
0022400851,2025-02-28,2024-25,1610612760,OKC,OKC @ ATL,W,135,0.505,0.833,0.46,37,43,10,1,11,16.0,0,ATL,1
0022400857,2025-02-28,2024-25,1610612756,PHX,PHX vs. NOP,W,125,0.595,0.769,0.525,35,35,6,3,15,17.0,1,NOP,1
0022400852,2025-02-28,2024-25,1610612739,CLE,CLE @ BOS,W,123,0.479,0.842,0.436,23,44,4,3,7,7.0,0,BOS,1
0022400854,2025-02-28,2024-25,1610612748,MIA,MIA vs. IND,W,125,0.571,0.923,0.531,34,39,7,4,14,5.0,1,IND,1
0022400850,2025-02-28,2024-25,1610612743,DEN,DEN @ DET,W,134,0.56,0.742,0.548,28,50,5,8,19,15.0,0,DET,1
0022400856,2025-02-28,2024-25,1610612752,NYK,NYK @ MEM,W,114,0.463,0.813,0.342,29,35,10,7,8,1.0,0,MEM,1
0022400858,2025-02-28,2024-25,1610612750,MIN,MIN @ UTA,L,116,0.436,0.571,0.385,35,40,17,4,7,-1.0,0,UTA,0
0022400846,2025-02-27,2024-25,1610612749,MIL,MIL vs. DEN,W,121,0.467,0.821,0.412,25,48,8,4,11,9.0,1,DEN,1
0022400848,2025-02-27,2024-25,1610612756,PHX,PHX vs. NOP,L,116,0.468,0.8,0.377,29,52,4,6,10,-8.0,1,NOP,0
0022400847,2025-02-27,2024-25,1610612742,DAL,DAL vs. CHA,W,103,0.412,0.75,0.306,23,48,12,7,7,7.0,1,CHA,1
0022400846,2025-02-27,2024-25,1610612743,DEN,DEN @ MIL,L,112,0.448,0.818,0.265,28,55,8,2,13,-9.0,0,MIL,0
0022400849,2025-02-27,2024-25,1610612750,MIN,MIN @ LAL,L,102,0.417,0.769,0.293,25,41,9,3,10,-9.0,0,LAL,0
0022400836,2025-02-26,2024-25,1610612738,BOS,BOS @ DET,L,97,0.413,0.667,0.429,21,32,9,1,17,-20.0,0,DET,0
0022400841,2025-02-26,2024-25,1610612748,MIA,MIA vs. ATL,W,131,0.592,0.818,0.548,39,35,10,2,14,22.0,1,ATL,1
0022400840,2025-02-26,2024-25,1610612760,OKC,OKC @ BKN,W,129,0.533,0.828,0.3,27,45,10,4,11,8.0,0,BKN,1
0022400838,2025-02-26,2024-25,1610612752,NYK,NYK vs. PHI,W,110,0.519,0.793,0.368,22,43,6,8,16,5.0,1,PHI,1
0022400831,2025-02-25,2024-25,1610612749,MIL,MIL @ HOU,L,97,0.4,0.739,0.324,19,37,11,5,13,-3.0,0,HOU,0
0022400830,2025-02-25,2024-25,1610612739,CLE,CLE @ ORL,W,122,0.563,0.813,0.594,25,47,5,5,11,40.0,0,ORL,1
0022400832,2025-02-25,2024-25,1610612756,PHX,PHX @ MEM,L,148,0.535,0.808,0.568,39,46,6,6,16,-3.0,0,MEM,0
0022400835,2025-02-25,2024-25,1610612742,DAL,DAL @ LAL,L,99,0.357,0.923,0.386,23,45,7,11,12,-8.0,0,LAL,0
0022400829,2025-02-25,2024-25,1610612738,BOS,BOS @ TOR,W,111,0.473,1.0,0.294,24,39,9,4,14,10.0,0,TOR,1
0022400825,2025-02-24,2024-25,1610612748,MIA,MIA @ ATL,L,86,0.321,0.926,0.175,15,45,8,4,17,-12.0,0,ATL,0
0022400826,2025-02-24,2024-25,1610612760,OKC,OKC vs. MIN,L,128,0.425,0.793,0.306,27,53,10,8,11,-3.0,1,MIN,0
0022400826,2025-02-24,2024-25,1610612750,MIN,MIN @ OKC,W,131,0.454,0.872,0.281,29,54,6,5,13,3.0,0,OKC,1
0022400822,2025-02-24,2024-25,1610612743,DEN,DEN @ IND,W,125,0.564,0.786,0.381,39,46,8,4,19,9.0,0,IND,1
0022400820,2025-02-23,2024-25,1610612760,OKC,OKC @ MIN,W,130,0.558,0.75,0.543,32,37,9,8,13,7.0,0,MIN,1
0022400812,2025-02-23,2024-25,1610612742,DAL,DAL @ GSW,L,102,0.463,0.684,0.406,24,41,7,4,18,-24.0,0,GSW,0
0022400819,2025-02-23,2024-25,1610612739,CLE,CLE vs. MEM,W,129,0.465,0.686,0.277,25,57,5,5,14,6.0,1,MEM,1
0022400811,2025-02-23,2024-25,1610612752,NYK,NYK @ BOS,L,105,0.435,1.0,0.389,21,40,4,1,11,-13.0,0,BOS,0
0022400817,2025-02-23,2024-25,1610612748,MIA,MIA @ MIL,L,113,0.466,0.846,0.29,25,46,3,3,9,-7.0,0,MIL,0
0022400811,2025-02-23,2024-25,1610612738,BOS,BOS vs. NYK,W,118,0.495,1.0,0.386,27,49,8,5,10,13.0,1,NYK,1
0022400820,2025-02-23,2024-25,1610612750,MIN,MIN vs. OKC,L,123,0.438,0.964,0.4,23,44,6,5,13,-7.0,1,OKC,0
0022400816,2025-02-23,2024-25,1610612756,PHX,PHX @ TOR,L,109,0.506,0.727,0.25,22,37,9,7,11,-18.0,0,TOR,0
0022400817,2025-02-23,2024-25,1610612749,MIL,MIL vs. MIA,W,120,0.512,0.818,0.359,25,40,4,3,9,7.0,1,MIA,1
0022400806,2025-02-22,2024-25,1610612756,PHX,PHX @ CHI,W,121,0.483,0.893,0.333,29,49,7,3,11,4.0,0,CHI,1
0022400808,2025-02-22,2024-25,1610612743,DEN,DEN vs. LAL,L,100,0.4,0.762,0.39,28,45,6,1,20,-23.0,1,LAL,0
0022400799,2025-02-21,2024-25,1610612749,MIL,MIL @ WAS,W,104,0.476,0.654,0.281,24,44,11,6,16,3.0,0,WAS,1
0022400797,2025-02-21,2024-25,1610612739,CLE,CLE vs. NYK,W,142,0.609,0.733,0.514,38,47,12,2,15,37.0,1,NYK,1
0022400804,2025-02-21,2024-25,1610612760,OKC,OKC @ UTA,W,130,0.474,0.95,0.442,38,51,10,10,12,23.0,0,UTA,1
0022400801,2025-02-21,2024-25,1610612750,MIN,MIN @ HOU,L,115,0.446,0.846,0.289,22,35,10,6,9,-6.0,0,HOU,0
0022400797,2025-02-21,2024-25,1610612752,NYK,NYK @ CLE,L,105,0.472,0.611,0.357,25,32,8,3,16,-37.0,0,CLE,0
0022400803,2025-02-21,2024-25,1610612742,DAL,DAL vs. NOP,W,111,0.43,0.778,0.364,28,47,8,4,13,8.0,1,NOP,1
0022400800,2025-02-21,2024-25,1610612748,MIA,MIA @ TOR,W,120,0.511,0.833,0.361,20,44,8,3,12,9.0,0,TOR,1
0022400791,2025-02-20,2024-25,1610612739,CLE,CLE @ BKN,W,110,0.426,0.704,0.282,19,52,8,5,16,13.0,0,BKN,1
0022400795,2025-02-20,2024-25,1610612756,PHX,PHX @ SAS,L,109,0.469,0.85,0.364,28,39,6,4,18,-11.0,0,SAS,0
